id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,MagicRating
27298127,Trendy spacious apartment in the heart of the city,4959798,Annemijn,NA,De Pijp - Rivierenbuurt,52.35421,4.89131,Entire home/apt,250,2,3,2019-10-25,0.1,1,0,High
27298542,Modern Apartment in trendy A'dam Baarsjes / West,193484203,Kedy,NA,De Baarsjes - Oud-West,52.36061,4.85581,Entire home/apt,100,2,15,2019-12-15,0.54,1,0,Low
27298796,Spacious east side city center canal apartment,913437,Yael,NA,Centrum-Oost,52.37054,4.92022,Entire home/apt,229,3,9,2019-06-06,0.32,3,0,High
27301243,Wonderful apartment at the Museum Square,205680162,Mariska,NA,Centrum-Oost,52.36057,4.89365,Entire home/apt,206,1,11,2019-07-02,0.39,1,364,High
27306522,Amsterdam,205725069,Floor,NA,Oud-Oost,52.35769,4.91017,Entire home/apt,150,2,10,2020-02-16,0.38,1,70,High
27307449,Great apartment in perfect location!,85624000,Joost,NA,De Baarsjes - Oud-West,52.37052,4.87339,Entire home/apt,229,2,19,2020-01-03,0.68,1,89,High
27308120,Apartment + garden in trendy area тde Baarsjesт,20372624,Fleur,NA,De Baarsjes - Oud-West,52.37324,4.85389,Entire home/apt,220,2,16,2020-08-02,0.56,1,0,High
27309384,Modern big house for 4-6pers Amsterdam,205749958,Bas,NA,De Aker - Nieuw Sloten,52.34806,4.79302,Entire home/apt,300,2,1,2019-02-08,0.04,1,0,High
27309574,Typical modern Amsterdam apartment.,18040924,Arco,NA,De Baarsjes - Oud-West,52.36047,4.86276,Entire home/apt,125,3,1,2018-08-31,0.04,1,0,Low
27311667,"Modern and cozy room, 25 minutes from City Center.",169552278,Vlad & Marina,NA,Bijlmer-Oost,52.32078,4.98101,Private room,62,3,47,2019-12-08,1.64,2,0,Low
27319090,Family home near NDSM-werf,205841633,Maarten,NA,Noord-West,52.41902,4.89658,Entire home/apt,155,5,2,2018-08-26,0.07,1,0,High
27324682,Stylish canal view apartment,23619605,Jessica,NA,Centrum-West,52.36883,4.88043,Entire home/apt,260,3,5,2018-10-22,0.18,1,160,High
27326505,Spacious & bright apartment next to the Vondelpark,65352053,Annick,NA,De Baarsjes - Oud-West,52.35806,4.8593,Entire home/apt,150,1,15,2019-10-23,0.56,1,0,High
27332544,Apartment in Amsterdam in the Center of De Pijp,205955975,Julien,NA,De Pijp - Rivierenbuurt,52.35356,4.89102,Entire home/apt,250,3,14,2018-11-04,0.49,2,161,High
27333979,Cosy Balcony Room in Amsterdam's Oud West,104137991,Carla,NA,De Baarsjes - Oud-West,52.36841,4.86602,Private room,120,2,7,2019-06-29,0.24,1,0,Low
27346603,Private room with canal view in peaceful area,41888346,Alissa,NA,Westerpark,52.38077,4.87539,Private room,90,2,89,2020-02-26,3.14,1,0,Low
27348973,Ruim huis+tuin op het zuiden (30+ & families only),27749179,Kitty,NA,Oud-Oost,52.35505,4.92536,Entire home/apt,225,5,6,2019-08-18,0.22,1,0,High
27349136,Large city apartment with outdoor patio!,206101768,Mike,NA,De Baarsjes - Oud-West,52.36367,4.87767,Entire home/apt,153,3,5,2019-08-24,0.17,1,0,High
27351400,Apartment in the Center of De Pijp of Amsterdam..,205955975,Julien,NA,De Pijp - Rivierenbuurt,52.35482,4.89065,Entire home/apt,210,3,3,2018-09-19,0.11,2,161,High
27353091,Designer apartment 5 minutes from city center,13191184,Natasha,NA,Oud-Oost,52.35836,4.91281,Entire home/apt,180,3,13,2019-10-20,0.47,1,89,High
27356179,"Amsterdam Apartment canal view, SUPER location.",7514867,Jason,NA,De Baarsjes - Oud-West,52.37159,4.87114,Entire home/apt,165,5,4,2019-01-02,0.14,1,0,High
27362571,Cosy and spacious two-bedroom apartment,138583516,Tjibbe,NA,Bos en Lommer,52.381100000000004,4.85322,Entire home/apt,105,3,9,2020-01-03,0.32,2,0,Low
27362708,2 connected rooms in House Boat,206197883,Charles&Yochi,NA,De Baarsjes - Oud-West,52.37285,4.87399,Private room,75,2,98,2020-10-04,3.63,1,4,Low
27364073,Roof Terrace AptтЄяИ in non-tourist area,3573624,Rachel,NA,De Baarsjes - Oud-West,52.36745,4.85602,Entire home/apt,150,2,4,2018-11-25,0.14,3,0,High
27367035,Cozy Room with Balcony in Amsterdam Oud-West,45192653,Mareike,NA,De Baarsjes - Oud-West,52.36854,4.86473,Private room,85,4,7,2019-10-01,0.28,2,87,Low
27371433,Artsy Amsterdam Apartment - Near City Center,3094154,Alessandra,NA,Westerpark,52.38464,4.87719,Entire home/apt,140,2,5,2019-12-15,0.18,1,0,High
27379405,"Light and central apartment, canalview",14072005,Susanne,NA,De Baarsjes - Oud-West,52.36649,4.86223,Entire home/apt,92,14,3,2019-07-14,0.15,1,0,Low
27381448,Spacious renovated apartment close to centre,125120798,Nader,NA,Slotervaart,52.3583,4.83425,Entire home/apt,200,1,2,2018-08-13,0.07,1,0,High
27383043,Beautiful 2-floor home with roof terrace near RAI,21800150,NA,NA,Zuid,52.34379,4.86279,Entire home/apt,200,3,6,2018-10-05,0.21,52,0,High
27383377,"Spacious, bright apartment with roof terrace",29627302,Mark,NA,De Baarsjes - Oud-West,52.37228,4.86046,Entire home/apt,130,3,12,2020-03-02,0.42,1,0,High
27385579,Big room in Amsterdam. Private bathroom & terrace,4698748,Ellen,NA,Slotervaart,52.36756,4.82994,Private room,55,2,51,2020-08-07,1.82,1,88,Low
27385881,"Nice apt in trendy neighbourhood, max 2 adults",206381641,Wendy,NA,Watergraafsmeer,52.35649,4.93522,Entire home/apt,120,4,0,NA,NA,1,0,Low
27389586,room in central neighborhood Amsterdam oud west,104761163,Antoan,NA,De Baarsjes - Oud-West,52.36962,4.86853,Private room,90,3,3,2019-07-28,0.18,1,0,Low
27391037,2 Pers. Apartment in Amsterdam!,121464989,Karen,NA,Noord-West,52.40844,4.89667,Entire home/apt,50,4,2,2020-01-02,0.16,1,0,Low
27394704,"Private Room With A View Amsterdam 
Centre",41022055,Inez,NA,De Baarsjes - Oud-West,52.36292,4.87633,Private room,60,1,1,2018-08-13,0.04,1,0,Low
27396092,houseboat near citycenter with garden + fireplace,191220688,Wessel,NA,Bos en Lommer,52.37874,4.86238,Entire home/apt,103,2,19,2019-12-31,0.69,1,0,Low
27396373,Nice room in stylish apartment with balcony,8571784,Enneke,NA,De Baarsjes - Oud-West,52.37216,4.85522,Private room,80,3,71,2020-10-13,2.5,3,0,Low
27397058,Cozy room in stylish apartment,8571784,Enneke,NA,De Baarsjes - Oud-West,52.37213,4.8538,Private room,20,3,90,2020-12-03,3.14,3,7,Low
27397704,Cosy modern apartment close to AMS city centre,75266327,Niels,NA,De Baarsjes - Oud-West,52.36141,4.86331,Entire home/apt,120,3,12,2020-01-05,0.42,1,0,Low
27397878,Amsterdam Attic,10830361,Rogier,NA,Centrum-West,52.37374,4.87914,Entire home/apt,186,3,10,2020-07-20,0.35,1,0,High
27400809,110m2 Artist apartment next to the Vondelpark!,59311396,Taffy,NA,Zuid,52.34995,4.85544,Entire home/apt,190,14,1,2019-01-02,0.04,1,0,High
27409996,Amsterdam Watervilla - 15 minutes from CS,206572042,Bachir,NA,Oud-Noord,52.40173,4.90219,Entire home/apt,249,3,3,2018-09-01,0.1,1,71,High
27411542,For Easy Going People,206579794,James,NA,Centrum-West,52.37439,4.89853,Private room,100,2,76,2020-03-13,2.86,1,358,Low
27412213,Cozy1 bedroom apartment with a sunny roof terrace,146286780,Maayke,NA,Watergraafsmeer,52.344,4.92574,Entire home/apt,120,3,5,2019-08-11,0.21,1,0,Low
27413601,Specious house in a trendy neighborhood,55742906,Renana,NA,De Baarsjes - Oud-West,52.36783,4.86616,Entire home/apt,110,3,5,2020-09-20,0.17,1,77,Low
27415525,Amsterdam top location canal house,202681518,David Elise,NA,Centrum-Oost,52.36851,4.89799,Entire home/apt,350,3,14,2020-02-27,0.51,1,0,High
27415645,Amsterdam Loft | City Center | Family Apartment,8665878,Nathalie,NA,De Baarsjes - Oud-West,52.36208,4.8654,Entire home/apt,186,3,4,2019-09-05,0.18,1,0,High
27420438,"Cosy city apartment, ideal for a small family!",15068487,Niki,NA,Bos en Lommer,52.38051,4.85592,Entire home/apt,125,2,9,2019-09-16,0.33,1,0,Low
27426530,Ground floor garden apartment - great neighborhood,206683518,Nina,NA,Oud-Oost,52.3536,4.92059,Entire home/apt,599,2,6,2019-03-10,0.21,1,0,High
27426691,"Stylish apt, canal view, quiet, nearby Vondelpark",5809919,Thomas,NA,Slotervaart,52.35108,4.84508,Entire home/apt,106,5,2,2018-09-02,0.07,1,0,Low
27427699,"Bright, Contemporary Apartment in Amsterdam",19124060,Afra,NA,Bos en Lommer,52.3781,4.83932,Entire home/apt,129,4,3,2019-08-25,0.1,1,0,High
27428560,Luxurious canal view appartement,16536809,Annelies,NA,Oud-Oost,52.36464,4.92446,Entire home/apt,220,2,8,2019-10-20,0.29,1,0,High
27429715,Double room Close to Amsterdam City Centre,206701572,Prasuk,NA,De Aker - Nieuw Sloten,52.34433,4.80795,Private room,78,1,0,NA,NA,1,0,Low
27429909,Stylish apartment near Oosterpark and city centre,23322890,Anouk,NA,Oud-Oost,52.36512,4.92486,Entire home/apt,149,3,2,2019-05-05,0.07,1,0,High
